title,released,gf_score,metascore,genre,description,cover_art_url,title_id
Lara Croft GO,2015-12-04,,77,"Puzzle, Adventure","Lara Croft GO expands the turn-based puzzle formula of Hitman GO into ancient ruins and forgotten tombs. Players guide Lara through beautifully crafted dioramas, manipulating the environment and outwitting deadly creatures in clever spatial puzzles. Each move counts as venomous snakes, giant spiders, and collapsing architecture threaten progress. The minimalist design emphasizes strategic thinking over action, challenging players to plan routes carefully through trap-filled chambers. Stunning visuals bring mysterious civilizations to life while maintaining the elegant board game aesthetic that defines the GO series.",https://images.launchbox-app.com/4b9cc809-1a58-48df-9819-1d2b1ecaddb4.jpg,PCSB01040
Lara Croft GO,2015-12-04,,77,"Puzzle, Adventure","Lara Croft GO expands the turn-based puzzle formula of Hitman GO into ancient ruins and forgotten tombs. Players guide Lara through beautifully crafted dioramas, manipulating the environment and outwitting deadly creatures in clever spatial puzzles. Each move counts as venomous snakes, giant spiders, and collapsing architecture threaten progress. The minimalist design emphasizes strategic thinking over action, challenging players to plan routes carefully through trap-filled chambers. Stunning visuals bring mysterious civilizations to life while maintaining the elegant board game aesthetic that defines the GO series.",https://images.launchbox-app.com/4b9cc809-1a58-48df-9819-1d2b1ecaddb4.jpg,PCSE00985
Laser Disco Defenders,2016-03-22,,80,"Action, Arcade","Laser Disco Defenders is a fast-paced arcade action game where players battle through procedurally generated levels filled with enemies. The unique twist: every laser shot remains bouncing around the arena forever, creating an increasingly chaotic bullet hell of your own making. Players dodge their own ricocheting lasers while taking down foes, unlocking new characters with different abilities. The disco-themed visuals and soundtrack complement the frenetic gameplay as levels become dense mazes of laser fire. Strategic shooting and careful movement are essential to survive the self-created chaos.",https://images.launchbox-app.com/23e0bd12-cb08-4b72-83b5-5a508ccf31d0.png,PCSB00974
Laser Disco Defenders,2016-03-22,,80,"Action, Arcade","Laser Disco Defenders is a fast-paced arcade action game where players battle through procedurally generated levels filled with enemies. The unique twist: every laser shot remains bouncing around the arena forever, creating an increasingly chaotic bullet hell of your own making. Players dodge their own ricocheting lasers while taking down foes, unlocking new characters with different abilities. The disco-themed visuals and soundtrack complement the frenetic gameplay as levels become dense mazes of laser fire. Strategic shooting and careful movement are essential to survive the self-created chaos.",https://images.launchbox-app.com/23e0bd12-cb08-4b72-83b5-5a508ccf31d0.png,PCSE00902
Last Wings,,,,,,https://images.launchbox-app.com/603c9553-f734-41fc-8bc3-c237b65224de.png,PCSB01018
Last Wings,,,,,,https://images.launchbox-app.com/603c9553-f734-41fc-8bc3-c237b65224de.png,PCSE00856
League of Evil,2011-12-06,,86,"Action, Platformer","League of Evil puts players in control of a bionic super agent on a mission to defeat the League of Evil. This challenging platformer features precise controls as players run, jump, and punch their way through deadly levels filled with traps, hazards, and enemies. The game demands quick reflexes and perfect timing to navigate treacherous obstacles, collect briefcases, and eliminate evil scientists. With its retro-inspired pixel art style and tough-as-nails difficulty, players must master wall jumping and combat mechanics across numerous bite-sized levels designed to test platforming skills to the limit.",https://images.launchbox-app.com/a433cb50-6409-407c-a3fe-e971639dc1b4.png,PCSB01113
League of Evil,2011-12-06,,86,"Action, Platformer","League of Evil puts players in control of a bionic super agent on a mission to defeat the League of Evil. This challenging platformer features precise controls as players run, jump, and punch their way through deadly levels filled with traps, hazards, and enemies. The game demands quick reflexes and perfect timing to navigate treacherous obstacles, collect briefcases, and eliminate evil scientists. With its retro-inspired pixel art style and tough-as-nails difficulty, players must master wall jumping and combat mechanics across numerous bite-sized levels designed to test platforming skills to the limit.",https://images.launchbox-app.com/a433cb50-6409-407c-a3fe-e971639dc1b4.png,PCSE01085
Legend of Heroes: Trails in the Sky 3rd Evolution,2016-07-14,,,Role-Playing,"Players dive into the depths of Phantasma, a mysterious realm where Estelle and Joshua search for Kevin Graham. This dungeon-crawling chapter explores the darker side of the Trails universe, revealing hidden backstories and secrets of beloved characters through the Doors system. Strategic turn-based combat challenges players with powerful new enemies while the Carnelia books and Sun Doors unlock crucial lore. The Evolution version enhances the classic PC release with full voice acting, refined visuals, and additional story content exclusive to the PlayStation Vita platform.",https://images.launchbox-app.com/ae1dcf62-e284-4040-bf77-f7cb377bb788.png,PCSH10082
Legend of Heroes: Trails in the Sky FC Evolution,2015-06-11,,,Role-Playing,"Experience the beloved JRPG classic with full voice acting and enhanced visuals. Follow Estelle Bright and her adopted brother Joshua as they train to become Bracers, guardians who protect civilians across the Liberl Kingdom. What begins as simple missions evolves into a gripping tale of political intrigue, ancient technology, and personal discovery. The Evolution version features redrawn character portraits, additional story scenes, and complete Japanese voice work, bringing new life to this foundational entry in the Trails series.",https://images.launchbox-app.com/4ecaebd8-1c56-4dc2-94ba-070285893f53.png,PCSH00178
Legend of Heroes: Trails in the Sky FC Evolution,2015-06-11,,,Role-Playing,"Experience the beloved JRPG classic with full voice acting and enhanced visuals. Follow Estelle Bright and her adopted brother Joshua as they train to become Bracers, guardians who protect civilians across the Liberl Kingdom. What begins as simple missions evolves into a gripping tale of political intrigue, ancient technology, and personal discovery. The Evolution version features redrawn character portraits, additional story scenes, and complete Japanese voice work, bringing new life to this foundational entry in the Trails series.",https://images.launchbox-app.com/4ecaebd8-1c56-4dc2-94ba-070285893f53.png,PCSH00179
Legend of Heroes: Trails in the Sky FC Evolution Demo,2015-06-11,,,Role-Playing,,,PCSG90184
Legend of Heroes: Trails in the Sky SC Evolution,2015-12-10,,,Role-Playing,"Players continue Estelle Bright's journey in this enhanced Evolution version of the classic RPG. The story picks up immediately after the first game as she searches for Joshua across the continent of Liberl. Features full voice acting, refined gameplay systems, and additional story content. Players explore diverse regions, engage in the tactical Orbment combat system, and unravel a conspiracy threatening the kingdom. The Evolution release enhances the PSP original with improved visuals and complete Japanese voice work for all dialogue and events.",https://images.launchbox-app.com/3f37e774-9aee-437d-ba20-f922a86efc55.png,PCSH10060
Legend of the Skyfish,2016-06-14,,80,"Action, Adventure","Legend of the Skyfish is an action-adventure puzzle game where players wield a fishing pole as both a tool and weapon. Guide Little Red Hook through beautifully crafted levels, using the pole to pull, swing, and battle enemies across a vibrant world. Solve environmental puzzles, defeat bosses, and uncover the mystery of the monstrous Skyfish. The game combines tight controls with clever mechanics that evolve throughout the journey, offering a charming blend of combat and puzzle-solving in a hand-drawn fantasy setting. Each level presents new challenges that test both reflexes and ingenuity.",https://images.launchbox-app.com/f7796c0f-a395-4018-9076-088bb06ac331.png,PCSB01392
Legend of the Skyfish,2016-06-14,,80,"Action, Adventure","Legend of the Skyfish is an action-adventure puzzle game where players wield a fishing pole as both a tool and weapon. Guide Little Red Hook through beautifully crafted levels, using the pole to pull, swing, and battle enemies across a vibrant world. Solve environmental puzzles, defeat bosses, and uncover the mystery of the monstrous Skyfish. The game combines tight controls with clever mechanics that evolve throughout the journey, offering a charming blend of combat and puzzle-solving in a hand-drawn fantasy setting. Each level presents new challenges that test both reflexes and ingenuity.",https://images.launchbox-app.com/f7796c0f-a395-4018-9076-088bb06ac331.png,PCSE01426
LEGO Batman 2: DC Super Heroes,2012-05-22,,74,"Action, Adventure","Batman and Robin team up with DC Comics heroes including Superman, Wonder Woman, Green Lantern and others to stop Lex Luthor and The Joker from destroying Gotham City. This LEGO adventure features open-world exploration, puzzle-solving, and character-switching mechanics. Players build and destroy LEGO environments while unlocking over 50 playable DC characters. The game combines humor with superhero action as the Dynamic Duo protects the city from the villainous alliance threatening to take control of the presidency and wreak havoc across the nation.",https://images.launchbox-app.com/1176dca2-558a-41e9-b134-2a792a75e5fd.jpg,PCSE00061
