title,release,gf_score,metascore,genre,description,cover_art_url
Arkanoid II,1988-03-08,3.2,,Action,Arkanoid - Revenge of Doh(a.k.a. Arkanoid 2) is an arcade game released by Taito Corporation in 1987 as a sequel to Arkanoid.,https://gamefaqs.akamaized.net/box/8/8/2/40882_front.jpg
Mappy,1984-11-14,3.2,,Action,"Mappy is an arcade game by Namco. First introduced in 1983, it was distributed in the United States by Bally/Midway. Mappy is a side-scrolling platform game that features a mouse main character and cat antagonists. Mappy runs on Namco Super Pac-Manhardware, modified to support horizontal scrolling. The name ""Mappy"" is likely derived from mappo, a Japanese (slightly pejorative) slang term for a policeman. The game has been re-released as part of several Namco arcade compilations; it spawned a handful of sequels and a 2013 animated web series developed by cartoonists Scott Kurtz and Kris Straub.",https://gamefaqs.akamaized.net/box/5/4/1/40541_front.jpg
Track & Field,1987-04,3.2,,Sports,"Track & Field, known in Japan and Europe as Hyper Olympic(ハイパーオリンピック Haipā Orinpikku), is an Olympic-themed sports arcade gamedeveloped by Konami and released in 1983. The Japanese release sported an official license for the 1984 Summer Olympics. Players compete in a series of events, most involving alternately pressing two buttons as quickly as possible to make the onscreen character run faster. It was followed by a sequel, Hyper Sports.",https://gamefaqs.akamaized.net/box/1/6/2/33162_front.jpg
James Bond Jr.,1991-09,3.2,,Action,James Bond Jr. was a 1991 video game based on the American animated television series of the same name. The game was developed by Eurocom and released for the Nintendo Entertainment System and Super NES.,https://gamefaqs.akamaized.net/box/2/7/8/49278_front.jpg
Disney Adventures in the Magic Kingdom,1990-06,3.2,,Action Adventure,"Adventures in the Magic Kingdom is a video game released on June 1, 1990 for the Nintendo Entertainment System. Its soundtrack was composed by Yoko Shimomura. The game was released in five different regions (British Isles, North America, France, Scandinavia, and Australasia), using three different retail covers. The game places the player as a nameless main character, for whom the player can enter a name at the start of the game. Goofy left the golden key for the castle gate inside, and Mickey Mouse asks for the player's help to find six silver keys needed to open the Cinderella Castle gate and allow the Disney parade to begin. After completing this task, Mickey congratulates the player and the parade begins.",https://gamefaqs.akamaized.net/box/0/6/7/49067_front.jpg
Double Dragon III: The Sacred Stones,1991-02,3.2,,Action,"Double Dragon III: The Sacred Stones, released in Japan as Double Dragon III: The Rosetta Stone (ダブルドラゴンⅢ ザ・ロゼッタストーン), is a side-scrolling beat-'em-up produced for the Nintendo Entertainment System in 1991. It was the third Double Dragon game for the NES, developed by Technos Japan Corp. and published in North America and Europe by Acclaim Entertainment. Although loosely based on the similarly titled arcade gameDouble Dragon 3: The Rosetta Stone, it is not a port, but a parallel project that was developed at the same time.",https://gamefaqs.akamaized.net/box/0/8/0/49080_front.jpg
The Mafat Conspiracy,1990-06,3.19,,Action,"The Mafat Conspiracy (ゴルゴ13 第二章イカロスの謎Gorugo Sātīn Dai-Nishou Ikarosu no Nazo, Golgo 13 Episode 2: The Riddle of Icarus) is a Nintendo Entertainment System video game released in 1990. It is the sequel to Golgo 13: Top Secret Episode.",https://gamefaqs.akamaized.net/box/4/0/2/49402_front.jpg
Ghoul School,1992-03,3.19,,Action Adventure,Ghoul School is a survival horror video game released for the Nintendo Entertainment System in 1992 by Imagineering. This game takes place in a high school which has been overrun by ghosts/demons. It is an early example of the Metroidvaniagenre.,https://gamefaqs.akamaized.net/box/1/8/4/49184_front.jpg
The King of Kings: The Early Years,1991-,3.19,,Action,"The King of Kings is an unlicensed NES video gamepublished in 1991 by Wisdom Tree, the creators of Bible Adventures.",https://gamefaqs.akamaized.net/box/7/8/6/41786_front.jpg
Snake's Revenge,1990-04,3.19,,Action Adventure,Snake's Revenge is a stealth action-adventure video gameproduced by Konami for the Nintendo Entertainment System in 1990. It is a sequel to Metal Gear that was released in North America(under the Ultra Games brand) and the PAL region following the international commercial success of the NES version.,https://gamefaqs.akamaized.net/box/7/0/4/49704_front.jpg
The Immortal,1990-11,3.19,,Action Adventure,"The Immortal is an isometric adventure game originally created for the Apple IIGS, which was ported to the Amiga, Atari ST, MS-DOS based PCs, NES, and Genesis. The main plot revolves around a wizardattempting to find his mentor in a large and dangerous labyrinth.",https://gamefaqs.akamaized.net/box/5/7/3/47573_front.jpg
Space Invaders,1985-04-17,3.19,,Action,"Space Invaders (Japanese: スペースインベーダー Hepburn: Supēsu Inbēdā) is a 1978 arcade game created by Tomohiro Nishikado. It was manufactured and sold by Taitoin Japan, and licensed in the United States by the Midwaydivision of Bally. Within the shooter genre, Space Invaderswas the first fixed shooter and set the template for the shoot 'em up genre. The goal is to defeat wave after wave of descending aliens with a horizontally moving laser to earn as many points as possible.",https://gamefaqs.akamaized.net/box/4/3/8/7438_front.jpg
The Bugs Bunny Crazy Castle,1989-08,3.18,,Action,"The Bugs Bunny Crazy Castle, known in Japan as Roger Rabbit (ロジャーラビット) for the Family Computer Disk System, is a 1989 puzzle video game developed by Kemco for the Nintendo Entertainment System. It was also released for the Game Boy in Japan as Mickey Mouse (ミッキーマウス) and in North America as the same name as the North American NES release. It is the first game in Kemco's Crazy Castleseries and the only one that was released for a home console; the four subsequent games in the series were released on handheld devices. (This only includes games with the Crazy Castle title; a game in the Japanese Mickey Mouseseries was reworked into Kid Klown in Night Mayor World, which saw an NES release and a sequel on Super NES but was not otherwise connected with the North American Crazy Castle games.)",https://gamefaqs.akamaized.net/box/0/2/1/46021_front.jpg
Golgo 13: Top Secret Episode,1988-09,3.18,,Action,"Golgo 13: Top Secret Episode (ゴルゴ13 第一章神々の黄昏 Gorugo Sātīn Dai-Isshō Kamigami no Tasogare, Golgo 13 Episode 1: Twilight of the Gods) is an action video game for the Nintendo Entertainment System (NES), which was released in 1988. In this game, based on a popular manga, the player takes on the role of Golgo 13 (also known as Duke Togo), an assassin whose objective is to destroy the leader of the Drek group. On the way, Golgo 13 must pass through several areas, including East Berlin, Athens, Rio de Janeiro, and Alexander Island, which is located off the coast of Antarctica.",https://gamefaqs.akamaized.net/box/8/9/4/14894_front.jpg
Q*bert,1989-02,3.18,,Action,"Q*bert /ˈkjuːbərt/ is an arcade game developed and published for the North American market by Gottlieb in 1982. It is a 2Daction game with puzzle elements that uses isometric graphics to create a pseudo-3Deffect. The objective of each level in the game is to change the color of every cube in a pyramid by making Q*bert, the on-screen character, hop on top of the cube while avoiding obstacles and enemies. Players use a joystick to control the character.",https://gamefaqs.akamaized.net/box/5/6/7/49567_front.jpg
Kung-Fu Heroes,1989-03,3.18,,Action,"Chinese Hero (チャイニーズヒーロー Chainīzu Hīrō), also known in Japan as Super Chinese (スーパーチャイニーズ Sūpā Chainīzu), is an arcade action game developed by Nihon Game (now Culture Brain) and published by Taiyo System in October 1984. Chinese Hero is the first game in the Super Chinese series by Culture Brain. It was ported to the Nintendo Entertainment System as Kung Fu Heroes in Japan by the company Nihon Game in 1986 and was released in North America in 1989.",https://gamefaqs.akamaized.net/box/3/4/4/49344_front.jpg
Teenage Mutant Ninja Turtles,1989-06,3.18,,Action,"The Teenage Mutant Ninja Turtles video games have been produced since 1989,largely by Japanese video game manufacturer Konami. The older TMNT games are mostly based on the 1987 TV series, with elements borrowed from the movies, the Teenage Mutant Ninja Turtles Adventures, action figures and the Mirage comics and role-playing books; the newer TMNT games are based on the 2003 TV series, the 2007 film, the 2012 TV series, 2014 film and IDW comics.",https://gamefaqs.akamaized.net/box/7/9/5/49795_front.jpg
WCW World Championship Wrestling,1990-04,3.18,,Sports,"WCW Wrestling (a.k.a. World Championship Wrestling) is a Nintendo Entertainment System professional wrestlingvideo game that was originally released in Japan in 1989 under the name Super Star Pro Wrestling, with a different lineup of wrestlers. It was later released in North America in 1990 with a more familiar lineup of wrestlers. It was the first (and, to date, only) video game based on the National Wrestling Alliance (at the time, WCW was a member of NWA). After The Road Warriors left WCW for the World Wrestling Federation (WWF), WCW continued to advertise the game in their own catalogs with a mock-up cartridge showing Sting on the label, though no such copies of the game with an alternate label are known to exist or believed to have ever been manufactured. To date, the game has sold over 100,000 copies.",https://gamefaqs.akamaized.net/box/9/0/6/49906_front.jpg
Tiny Toon Adventures: Cartoon Workshop,1992-12,3.18,,Miscellaneous,"Tiny Toon Adventures Cartoon Workshop is an edutainment video game for the Nintendo Entertainment System based on Tiny Toon Adventures. It was developed by Novotrade and released by Konami on August 17, 1992.",https://gamefaqs.akamaized.net/box/8/3/2/49832_front.jpg
